,trips,total_docks,year,month,weekday,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm,weekend
1913,9,75,2014,9,6,75.0,65.0,55.0,61.0,58.0,54.0,94.0,73.0,61.0,29.93,29.9,29.84,15.0,11.0,10.0,17.0,8.0,22.0,0.0,5.0,12.0,0,0,1,0,0,1
1920,6,75,2014,9,0,71.0,66.0,60.0,61.0,60.0,57.0,88.0,77.0,69.0,30.04,30.0,29.96,15.0,11.0,7.0,18.0,9.0,26.0,0.0,2.0,349.0,0,0,1,0,0,0
1923,8,75,2014,9,1,73.0,64.0,55.0,63.0,59.0,54.0,94.0,77.0,65.0,29.98,29.92,29.84,15.0,12.0,10.0,14.0,7.0,17.0,0.0,1.0,342.0,0,0,1,0,0,0
1930,11,75,2014,10,2,86.0,70.0,53.0,59.0,48.0,41.0,94.0,45.0,20.0,29.97,29.9,29.85,10.0,10.0,10.0,13.0,5.0,16.0,0.0,0.0,334.0,0,0,1,0,0,0
1932,8,75,2014,10,3,91.0,71.0,51.0,57.0,48.0,41.0,82.0,40.0,17.0,30.03,29.99,29.96,10.0,10.0,10.0,10.0,4.0,13.0,0.0,0.0,339.0,0,0,1,0,0,0
1943,2,75,2014,10,5,89.0,71.0,53.0,63.0,55.0,46.0,77.0,52.0,27.0,30.04,29.98,29.91,10.0,10.0,10.0,12.0,6.0,14.0,0.0,0.0,346.0,0,0,1,0,0,1
1948,13,75,2014,10,6,86.0,70.0,53.0,64.0,58.0,46.0,77.0,57.0,40.0,29.96,29.91,29.87,20.0,15.0,10.0,14.0,7.0,17.0,0.0,0.0,5.0,0,0,1,0,0,1
1955,10,75,2014,10,0,84.0,70.0,55.0,64.0,60.0,52.0,88.0,69.0,37.0,29.94,29.89,29.83,20.0,11.0,10.0,12.0,6.0,14.0,0.0,1.0,354.0,0,0,1,0,0,0
1958,7,75,2014,10,1,75.0,65.0,55.0,63.0,59.0,54.0,94.0,81.0,61.0,29.95,29.9,29.84,10.0,9.0,5.0,13.0,5.0,16.0,0.0,4.0,328.0,0,0,1,0,0,0
1971,6,75,2014,10,3,69.0,62.0,55.0,61.0,59.0,54.0,94.0,83.0,68.0,29.99,29.96,29.93,10.0,8.0,7.0,14.0,5.0,17.0,0.0,3.0,344.0,0,0,1,0,0,0
1972,10,75,2014,10,4,68.0,64.0,60.0,59.0,58.0,55.0,88.0,80.0,73.0,30.08,30.03,30.0,20.0,14.0,7.0,15.0,8.0,20.0,0.0,4.0,350.0,0,0,1,0,0,0
1980,9,75,2014,10,5,75.0,64.0,53.0,61.0,58.0,52.0,94.0,76.0,57.0,30.07,30.01,29.97,10.0,9.0,7.0,12.0,6.0,14.0,0.0,2.0,342.0,0,0,1,0,0,1
1982,4,75,2014,10,6,91.0,74.0,57.0,61.0,49.0,39.0,88.0,43.0,17.0,29.99,29.93,29.88,10.0,10.0,10.0,10.0,6.0,13.0,0.0,0.0,342.0,0,0,1,0,0,1
1986,6,75,2014,10,0,82.0,68.0,53.0,63.0,54.0,41.0,94.0,59.0,39.0,29.96,29.93,29.9,15.0,11.0,10.0,15.0,7.0,21.0,0.0,0.0,348.0,0,0,1,0,0,0
1999,18,75,2014,10,2,73.0,68.0,62.0,59.0,56.0,54.0,77.0,65.0,53.0,30.03,30.0,29.95,20.0,14.0,10.0,17.0,8.0,22.0,0.0,5.0,355.0,0,0,1,0,0,0
2004,9,75,2014,10,3,71.0,62.0,53.0,55.0,51.0,48.0,88.0,62.0,43.0,30.04,29.99,29.94,10.0,10.0,10.0,16.0,6.0,21.0,0.0,5.0,332.0,0,0,1,0,0,0
2008,8,75,2014,10,4,75.0,64.0,53.0,59.0,53.0,46.0,82.0,60.0,44.0,29.97,29.94,29.91,20.0,13.0,10.0,12.0,5.0,14.0,0.0,6.0,42.0,0,0,1,0,0,0
2014,9,75,2014,10,5,91.0,75.0,59.0,61.0,57.0,55.0,88.0,63.0,31.0,29.99,29.93,29.87,15.0,12.0,10.0,17.0,7.0,22.0,0.0,0.0,350.0,0,0,1,0,0,1
2017,7,75,2014,10,6,75.0,65.0,55.0,63.0,61.0,54.0,94.0,80.0,65.0,29.93,29.89,29.85,10.0,9.0,7.0,17.0,8.0,23.0,0.0,1.0,346.0,0,0,1,0,0,1
2022,4,75,2014,10,0,69.0,64.0,59.0,63.0,57.0,54.0,94.0,76.0,60.0,30.02,29.98,29.93,15.0,10.0,3.0,15.0,8.0,20.0,0.0,5.0,295.0,0,0,0,1,0,0
2029,7,75,2014,10,1,73.0,60.0,48.0,54.0,50.0,45.0,100.0,63.0,36.0,30.11,30.06,30.02,15.0,12.0,10.0,20.0,8.0,24.0,0.0,1.0,330.0,0,0,1,0,0,0
2032,9,75,2014,10,2,75.0,62.0,50.0,57.0,54.0,48.0,94.0,70.0,50.0,30.09,30.05,30.0,10.0,10.0,10.0,14.0,5.0,17.0,0.0,3.0,349.0,0,0,1,0,0,0
2036,7,75,2014,10,3,75.0,66.0,57.0,61.0,58.0,54.0,88.0,74.0,57.0,30.08,30.03,29.97,15.0,11.0,10.0,12.0,4.0,14.0,0.0,5.0,341.0,0,0,1,0,0,0
2042,9,75,2014,10,4,73.0,63.0,53.0,61.0,57.0,52.0,94.0,75.0,60.0,29.98,29.92,29.88,20.0,19.0,10.0,16.0,6.0,21.0,0.0,0.0,332.0,0,0,1,0,0,0
2049,4,75,2014,10,6,69.0,61.0,53.0,54.0,49.0,43.0,94.0,62.0,38.0,30.18,30.12,30.06,20.0,14.0,10.0,18.0,9.0,23.0,0.0,1.0,323.0,0,0,1,0,0,1
2057,9,75,2014,10,0,69.0,58.0,48.0,54.0,51.0,45.0,93.0,71.0,49.0,30.08,30.04,30.01,15.0,11.0,10.0,15.0,6.0,20.0,0.0,3.0,333.0,0,0,1,0,0,0
2058,3,75,2014,10,1,73.0,60.0,46.0,55.0,52.0,45.0,93.0,70.0,50.0,30.13,30.09,30.06,10.0,10.0,10.0,13.0,6.0,16.0,0.0,0.0,344.0,0,0,1,0,0,0
2066,7,75,2014,10,2,77.0,64.0,51.0,61.0,55.0,50.0,94.0,68.0,47.0,30.12,30.04,29.97,10.0,10.0,10.0,10.0,4.0,13.0,0.0,0.0,3.0,0,0,1,0,0,0
2068,7,75,2014,10,3,75.0,65.0,55.0,61.0,57.0,52.0,94.0,75.0,50.0,29.95,29.9,29.87,12.0,10.0,10.0,14.0,6.0,17.0,0.0,6.0,19.0,0,0,1,0,0,0
2076,6,75,2014,10,4,62.0,60.0,57.0,61.0,58.0,55.0,100.0,92.0,77.0,29.89,29.83,29.77,10.0,8.0,2.0,9.0,7.0,12.0,0.0,7.0,293.0,0,0,0,1,0,0
2082,2,75,2014,11,5,64.0,58.0,53.0,54.0,50.0,46.0,94.0,75.0,55.0,29.99,29.92,29.82,20.0,16.0,10.0,12.0,7.0,14.0,0.0,5.0,247.0,0,0,1,0,0,1
2084,2,75,2014,11,6,68.0,56.0,44.0,52.0,47.0,43.0,100.0,66.0,43.0,30.17,30.14,30.12,10.0,10.0,10.0,12.0,5.0,14.0,0.0,1.0,319.0,0,0,1,0,0,1
2090,6,75,2014,11,0,69.0,56.0,42.0,54.0,48.0,39.0,93.0,70.0,35.0,30.25,30.22,30.2,10.0,10.0,10.0,12.0,5.0,14.0,0.0,2.0,350.0,0,0,1,0,0,0
2097,4,75,2014,11,1,71.0,58.0,44.0,54.0,51.0,43.0,93.0,70.0,50.0,30.32,30.27,30.22,10.0,10.0,10.0,10.0,4.0,13.0,0.0,2.0,348.0,0,0,1,0,0,0
2099,5,75,2014,11,2,75.0,62.0,50.0,52.0,50.0,46.0,87.0,58.0,41.0,30.2,30.12,30.07,20.0,11.0,1.0,9.0,4.0,12.0,0.0,1.0,332.0,0,0,1,0,0,0
2103,1,75,2014,11,3,71.0,60.0,50.0,57.0,55.0,48.0,94.0,75.0,57.0,30.22,30.19,30.17,20.0,10.0,5.0,14.0,4.0,17.0,0.0,2.0,354.0,0,0,1,0,0,0
2118,1,75,2014,11,6,69.0,58.0,48.0,59.0,57.0,54.0,94.0,79.0,64.0,29.99,29.9,29.83,20.0,12.0,10.0,14.0,6.0,17.0,0.0,0.0,356.0,0,0,1,0,0,1
2130,12,75,2014,11,1,68.0,59.0,50.0,52.0,49.0,48.0,67.0,59.0,52.0,29.96,29.92,29.9,15.0,11.0,10.0,13.0,6.0,16.0,0.0,6.0,82.0,0,0,1,0,0,0
2132,8,75,2014,11,2,66.0,62.0,59.0,50.0,49.0,46.0,72.0,59.0,52.0,30.03,30.0,29.97,10.0,10.0,10.0,10.0,5.0,13.0,0.0,6.0,353.0,0,0,1,0,0,0
2139,4,75,2014,11,3,68.0,64.0,57.0,61.0,58.0,55.0,94.0,82.0,73.0,30.06,30.03,29.97,10.0,10.0,10.0,12.0,8.0,14.0,0.0,5.0,338.0,0,0,1,0,0,0
2144,9,75,2014,11,4,66.0,58.0,50.0,57.0,54.0,52.0,94.0,73.0,60.0,30.12,30.09,30.06,10.0,10.0,10.0,12.0,4.0,14.0,0.0,4.0,333.0,0,0,1,0,0,0
2147,1,75,2014,11,5,66.0,58.0,50.0,55.0,52.0,48.0,94.0,76.0,59.0,30.17,30.15,30.13,10.0,10.0,10.0,16.0,7.0,21.0,0.0,4.0,12.0,0,0,1,0,0,1
2154,5,75,2014,11,6,64.0,57.0,50.0,48.0,46.0,43.0,94.0,82.0,59.0,30.26,30.23,30.21,10.0,10.0,10.0,14.0,5.0,17.0,0.0,7.0,54.0,0,0,1,0,0,1
2159,16,75,2014,11,0,66.0,55.0,44.0,46.0,41.0,36.0,87.0,52.0,35.0,30.23,30.16,30.1,10.0,10.0,10.0,14.0,7.0,17.0,0.0,2.0,47.0,0,0,1,0,0,0
2162,11,75,2014,11,1,66.0,55.0,44.0,50.0,43.0,16.0,87.0,61.0,21.0,30.14,30.09,30.05,20.0,10.0,7.0,9.0,5.0,12.0,0.0,7.0,342.0,0,0,1,0,0,0
2168,6,75,2014,11,2,68.0,64.0,57.0,59.0,51.0,37.0,100.0,67.0,39.0,30.12,30.04,30.01,15.0,10.0,2.0,17.0,12.0,26.0,0.0,7.0,165.0,0,0,0,1,0,0
2179,8,75,2014,11,4,64.0,58.0,51.0,55.0,53.0,48.0,88.0,77.0,56.0,30.13,30.09,29.99,10.0,8.0,0.0,8.0,4.0,10.0,0.0,6.0,10.0,0,0,1,0,0,0
2183,4,75,2014,11,5,68.0,62.0,57.0,59.0,56.0,52.0,94.0,81.0,68.0,30.21,30.13,30.08,10.0,8.0,2.0,18.0,11.0,22.0,0.0,5.0,263.0,0,0,0,1,0,1
2185,1,75,2014,11,6,66.0,57.0,48.0,50.0,46.0,43.0,94.0,67.0,43.0,30.34,30.3,30.27,10.0,10.0,10.0,9.0,5.0,12.0,0.0,3.0,326.0,0,0,1,0,0,1
2361,2,75,2014,12,2,57.0,46.0,35.0,28.0,21.0,14.0,65.0,38.0,20.0,30.27,30.17,30.08,10.0,10.0,10.0,13.0,6.0,16.0,0.0,1.0,236.0,0,0,1,0,0,0
2363,6,75,2015,1,3,57.0,45.0,33.0,34.0,27.0,23.0,81.0,49.0,27.0,30.17,30.13,30.11,10.0,10.0,10.0,7.0,4.0,10.0,0.0,0.0,347.0,0,0,1,0,0,0
2368,3,75,2015,1,4,50.0,41.0,32.0,37.0,34.0,28.0,93.0,74.0,58.0,30.23,30.19,30.12,10.0,10.0,10.0,7.0,2.0,10.0,0.0,0.0,346.0,0,0,1,0,0,0
2375,6,75,2015,1,6,57.0,48.0,39.0,45.0,41.0,36.0,93.0,77.0,55.0,30.43,30.39,30.36,10.0,8.0,6.0,10.0,4.0,13.0,0.0,4.0,354.0,0,0,1,0,0,1
2380,9,75,2015,1,0,60.0,48.0,37.0,41.0,39.0,36.0,100.0,65.0,45.0,30.38,30.32,30.25,7.0,6.0,5.0,7.0,4.0,10.0,0.0,4.0,350.0,0,0,1,0,0,0
2388,5,75,2015,1,1,66.0,52.0,39.0,48.0,43.0,37.0,93.0,72.0,42.0,30.29,30.22,30.17,8.0,7.0,6.0,7.0,2.0,10.0,0.0,0.0,335.0,0,0,1,0,0,0
2393,3,75,2015,1,2,66.0,52.0,37.0,50.0,47.0,37.0,100.0,72.0,52.0,30.23,30.14,30.09,10.0,10.0,10.0,10.0,2.0,13.0,0.0,0.0,8.0,0,0,1,0,0,0
2395,4,75,2015,1,3,59.0,50.0,42.0,50.0,48.0,43.0,100.0,84.0,72.0,30.1,30.04,30.01,10.0,10.0,10.0,7.0,3.0,10.0,0.0,6.0,355.0,0,0,1,0,0,0
2401,8,75,2015,1,4,64.0,55.0,46.0,52.0,50.0,46.0,100.0,83.0,59.0,30.03,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0.0,6.0,16.0,0,0,1,0,0,0
2407,5,75,2015,1,5,59.0,54.0,50.0,54.0,52.0,48.0,100.0,92.0,82.0,30.05,29.99,29.95,10.0,6.0,4.0,9.0,5.0,12.0,0.0,6.0,350.0,0,0,1,0,0,1
2412,2,75,2015,1,6,57.0,52.0,48.0,52.0,51.0,48.0,100.0,94.0,82.0,30.16,30.11,30.09,10.0,5.0,0.0,12.0,3.0,14.0,0.0,5.0,6.0,1,0,0,0,0,1
2416,6,75,2015,1,0,62.0,55.0,48.0,54.0,50.0,48.0,100.0,86.0,63.0,30.28,30.22,30.19,10.0,9.0,7.0,8.0,3.0,10.0,0.0,1.0,357.0,0,0,1,0,0,0
2422,8,75,2015,1,1,64.0,53.0,42.0,48.0,44.0,43.0,100.0,67.0,45.0,30.22,30.16,30.12,10.0,10.0,10.0,9.0,4.0,12.0,0.0,0.0,343.0,1,0,0,0,0,0
2427,7,75,2015,1,2,62.0,48.0,35.0,50.0,44.0,36.0,100.0,76.0,48.0,30.26,30.22,30.18,10.0,9.0,7.0,77.0,7.0,20.0,0.0,2.0,13.0,0,0,1,0,0,0
2431,9,75,2015,1,3,62.0,50.0,39.0,50.0,47.0,39.0,100.0,82.0,55.0,30.34,30.28,30.23,10.0,4.0,3.0,9.0,2.0,12.0,0.0,6.0,339.0,0,0,1,0,0,0
2438,4,75,2015,1,4,62.0,53.0,44.0,52.0,49.0,45.0,100.0,83.0,63.0,30.29,30.25,30.21,6.0,5.0,3.0,9.0,2.0,12.0,0.0,7.0,330.0,0,0,1,0,0,0
2451,4,75,2015,1,0,62.0,56.0,48.0,55.0,53.0,48.0,100.0,91.0,72.0,30.3,30.24,30.2,15.0,9.0,1.0,7.0,4.0,10.0,0.0,5.0,350.0,1,0,0,0,0,0
2456,7,75,2015,1,1,59.0,54.0,46.0,52.0,50.0,45.0,100.0,88.0,72.0,30.18,30.11,30.06,10.0,7.0,3.0,9.0,4.0,12.0,0.0,2.0,342.0,0,0,1,0,0,0
2459,10,75,2015,1,2,64.0,52.0,39.0,48.0,45.0,39.0,100.0,70.0,48.0,30.16,30.13,30.11,10.0,10.0,10.0,9.0,3.0,12.0,0.0,0.0,335.0,0,0,1,0,0,0
2466,5,75,2015,1,3,57.0,52.0,46.0,48.0,46.0,43.0,93.0,78.0,63.0,30.32,30.28,30.23,10.0,9.0,7.0,20.0,10.0,24.0,0.0,4.0,34.0,0,0,1,0,0,0
2469,14,75,2015,1,4,68.0,54.0,39.0,50.0,45.0,37.0,93.0,68.0,43.0,30.37,30.31,30.25,10.0,10.0,10.0,9.0,5.0,12.0,0.0,0.0,348.0,0,0,1,0,0,0
2476,7,75,2015,1,5,69.0,56.0,44.0,52.0,45.0,43.0,93.0,58.0,38.0,30.23,30.17,30.11,10.0,10.0,10.0,9.0,5.0,12.0,0.0,0.0,355.0,0,0,1,0,0,1
2482,2,75,2015,1,6,66.0,54.0,41.0,52.0,46.0,39.0,93.0,75.0,48.0,30.15,30.08,30.01,10.0,10.0,10.0,9.0,5.0,12.0,0.0,0.0,43.0,0,0,1,0,0,1
2485,7,75,2015,1,0,66.0,54.0,42.0,52.0,47.0,41.0,93.0,75.0,46.0,30.04,30.0,29.96,10.0,10.0,10.0,9.0,2.0,12.0,0.0,6.0,343.0,0,0,1,0,0,0
2488,6,75,2015,1,1,93.0,75.0,55.0,55.0,50.0,45.0,82.0,60.0,24.0,30.25,30.19,30.1,10.0,10.0,10.0,10.0,7.0,13.0,0.0,6.0,357.0,0,0,1,0,0,0
2495,10,75,2015,1,2,68.0,56.0,44.0,55.0,50.0,45.0,100.0,75.0,49.0,30.27,30.2,30.16,10.0,9.0,7.0,9.0,4.0,12.0,0.0,3.0,340.0,0,0,1,0,0,0
2499,9,75,2015,1,3,66.0,54.0,42.0,54.0,50.0,41.0,100.0,82.0,56.0,30.16,30.12,30.06,7.0,5.0,0.0,12.0,4.0,14.0,0.0,1.0,304.0,1,0,0,0,0,0
2504,13,75,2015,1,4,64.0,57.0,50.0,55.0,53.0,50.0,100.0,87.0,73.0,30.04,29.97,29.9,10.0,7.0,0.0,13.0,4.0,16.0,0.0,2.0,339.0,1,0,0,0,0,0
2512,2,75,2015,2,6,64.0,52.0,41.0,48.0,45.0,39.0,93.0,68.0,49.0,30.17,30.14,30.1,15.0,11.0,10.0,10.0,5.0,13.0,0.0,4.0,347.0,0,0,1,0,0,1
2516,6,75,2015,2,0,84.0,64.0,44.0,54.0,50.0,45.0,100.0,73.0,33.0,30.19,30.13,30.08,10.0,7.0,6.0,12.0,6.0,14.0,0.0,3.0,360.0,0,0,1,0,0,0
2523,9,75,2015,2,1,66.0,56.0,48.0,55.0,52.0,46.0,94.0,77.0,63.0,30.13,30.11,30.05,7.0,6.0,4.0,12.0,3.0,14.0,0.0,6.0,345.0,0,0,1,0,0,0
2527,5,75,2015,2,2,64.0,56.0,48.0,55.0,52.0,46.0,94.0,85.0,68.0,30.05,30.03,30.01,7.0,6.0,3.0,12.0,6.0,14.0,0.0,6.0,352.0,0,0,1,0,0,0
2531,6,75,2015,2,3,64.0,56.0,48.0,54.0,51.0,48.0,100.0,80.0,64.0,30.01,29.98,29.93,10.0,9.0,5.0,9.0,3.0,12.0,0.0,8.0,6.0,0,0,1,0,0,0
2540,1,75,2015,2,5,69.0,64.0,60.0,63.0,60.0,57.0,100.0,90.0,73.0,30.08,30.03,30.0,10.0,7.0,2.0,10.0,5.0,13.0,0.0,6.0,142.0,0,0,0,1,0,1
2547,6,75,2015,2,0,66.0,60.0,53.0,57.0,54.0,52.0,100.0,77.0,60.0,30.26,30.22,30.18,10.0,10.0,10.0,14.0,8.0,17.0,0.0,4.0,280.0,0,0,1,0,0,0
2551,10,75,2015,2,1,68.0,57.0,46.0,52.0,49.0,46.0,100.0,74.0,56.0,30.23,30.15,30.09,10.0,10.0,10.0,10.0,6.0,13.0,0.0,3.0,330.0,0,0,1,0,0,0
2556,3,75,2015,2,2,71.0,56.0,42.0,57.0,50.0,43.0,100.0,76.0,43.0,30.18,30.15,30.11,10.0,10.0,10.0,10.0,2.0,13.0,0.0,3.0,45.0,0,0,1,0,0,0
2564,9,75,2015,2,3,75.0,60.0,46.0,57.0,53.0,46.0,100.0,72.0,50.0,30.21,30.16,30.13,10.0,10.0,10.0,10.0,4.0,13.0,0.0,2.0,345.0,0,0,1,0,0,0
2567,11,75,2015,2,4,73.0,60.0,46.0,57.0,54.0,46.0,100.0,74.0,46.0,30.16,30.1,30.06,10.0,10.0,10.0,13.0,3.0,16.0,0.0,1.0,330.0,0,0,1,0,0,0
2571,5,75,2015,2,5,75.0,60.0,46.0,57.0,54.0,46.0,100.0,74.0,50.0,30.12,30.08,30.03,10.0,10.0,10.0,12.0,2.0,14.0,0.0,0.0,355.0,0,0,1,0,0,1
2580,2,75,2015,2,6,77.0,60.0,44.0,55.0,50.0,45.0,100.0,64.0,36.0,30.05,30.02,29.97,10.0,10.0,10.0,9.0,3.0,12.0,0.0,2.0,180.0,0,0,1,0,0,1
2581,8,75,2015,2,0,71.0,65.0,57.0,59.0,56.0,55.0,94.0,76.0,57.0,30.02,29.97,29.95,10.0,10.0,10.0,12.0,11.0,14.0,0.0,0.0,340.0,0,0,1,0,0,0
2588,7,75,2015,2,1,59.0,56.0,55.0,55.0,54.0,54.0,100.0,93.0,82.0,30.16,30.14,30.1,7.0,4.0,3.0,12.0,7.0,14.0,0.0,7.0,351.0,0,0,1,0,0,0
2594,5,75,2015,2,2,62.0,58.0,53.0,55.0,52.0,48.0,100.0,81.0,68.0,30.23,30.17,30.11,10.0,10.0,10.0,13.0,6.0,16.0,0.0,3.0,330.0,0,0,1,0,0,0
2596,2,75,2015,2,3,60.0,58.0,55.0,55.0,55.0,54.0,94.0,87.0,82.0,30.16,30.11,30.05,10.0,7.0,3.0,13.0,4.0,16.0,0.0,5.0,352.0,0,0,1,0,0,0
2603,4,75,2015,2,4,69.0,62.0,55.0,57.0,53.0,50.0,100.0,78.0,49.0,30.09,30.01,29.93,10.0,8.0,3.0,13.0,4.0,16.0,0.0,2.0,345.0,0,0,1,0,0,0
2610,2,75,2015,2,6,66.0,58.0,50.0,45.0,41.0,37.0,82.0,51.0,40.0,29.89,29.86,29.83,10.0,10.0,10.0,21.0,10.0,24.0,0.0,1.0,344.0,0,0,1,0,0,1
2616,11,75,2015,2,0,62.0,56.0,51.0,37.0,32.0,28.0,54.0,38.0,29.0,30.21,30.16,30.1,10.0,10.0,10.0,18.0,14.0,23.0,0.0,1.0,37.0,0,0,1,0,0,0
2622,1,75,2015,2,1,68.0,60.0,48.0,46.0,35.0,21.0,66.0,43.0,18.0,30.37,30.3,30.26,10.0,10.0,10.0,15.0,7.0,20.0,0.0,0.0,355.0,0,0,1,0,0,0
2625,6,75,2015,2,2,66.0,54.0,42.0,54.0,47.0,39.0,88.0,70.0,45.0,30.29,30.19,30.11,10.0,10.0,10.0,14.0,7.0,17.0,0.0,2.0,346.0,0,0,1,0,0,0
2631,6,75,2015,2,3,69.0,56.0,42.0,54.0,50.0,43.0,100.0,68.0,49.0,30.08,30.0,29.93,10.0,10.0,7.0,15.0,7.0,20.0,0.0,5.0,329.0,0,0,1,0,0,0
2635,2,75,2015,2,4,93.0,73.0,53.0,52.0,48.0,45.0,82.0,65.0,23.0,29.89,29.83,29.78,10.0,10.0,10.0,18.0,15.0,23.0,0.0,5.0,301.0,0,0,1,0,0,0
2644,4,75,2015,3,6,66.0,54.0,41.0,46.0,41.0,37.0,100.0,59.0,37.0,30.0,29.96,29.9,10.0,10.0,10.0,13.0,5.0,16.0,0.0,1.0,344.0,0,0,1,0,0,1
2647,2,75,2015,3,0,60.0,52.0,44.0,46.0,43.0,32.0,87.0,66.0,50.0,29.94,29.85,29.8,10.0,10.0,10.0,13.0,8.0,16.0,0.0,5.0,198.0,0,0,1,0,0,0
2651,3,75,2015,3,1,66.0,52.0,39.0,50.0,47.0,39.0,100.0,72.0,46.0,30.06,30.01,29.96,10.0,10.0,10.0,15.0,7.0,20.0,0.0,2.0,350.0,0,0,1,0,0,0
2660,5,75,2015,3,2,68.0,54.0,39.0,50.0,43.0,37.0,93.0,61.0,33.0,30.19,30.14,30.08,10.0,10.0,10.0,10.0,5.0,13.0,0.0,0.0,3.0,0,0,1,0,0,0
2663,6,75,2015,3,3,71.0,56.0,41.0,48.0,44.0,39.0,93.0,54.0,35.0,30.34,30.29,30.25,10.0,10.0,10.0,13.0,4.0,16.0,0.0,0.0,331.0,0,0,1,0,0,0
2668,8,75,2015,3,4,73.0,60.0,48.0,50.0,45.0,43.0,82.0,56.0,36.0,30.3,30.23,30.15,10.0,10.0,10.0,9.0,4.0,12.0,0.0,0.0,352.0,0,0,1,0,0,0
2671,2,75,2015,3,5,77.0,60.0,42.0,59.0,48.0,39.0,88.0,63.0,36.0,30.13,30.07,30.0,10.0,10.0,10.0,12.0,4.0,14.0,0.0,0.0,359.0,0,0,1,0,0,1
2676,3,75,2015,3,6,68.0,60.0,51.0,55.0,53.0,50.0,100.0,81.0,56.0,30.12,30.05,29.99,10.0,8.0,5.0,14.0,6.0,17.0,0.0,4.0,348.0,0,0,1,0,0,1
2682,7,75,2015,3,0,68.0,60.0,51.0,57.0,53.0,50.0,94.0,79.0,64.0,30.05,30.0,29.94,10.0,10.0,10.0,12.0,6.0,14.0,0.0,3.0,337.0,0,0,1,0,0,0
2687,4,75,2015,3,1,64.0,58.0,53.0,57.0,55.0,54.0,100.0,85.0,77.0,29.96,29.95,29.94,7.0,5.0,2.0,17.0,6.0,22.0,0.0,6.0,3.0,0,0,1,0,0,0
2690,4,75,2015,3,2,69.0,63.0,57.0,55.0,53.0,48.0,94.0,73.0,46.0,30.22,30.14,30.06,10.0,9.0,4.0,15.0,9.0,20.0,0.0,5.0,22.0,0,0,0,1,0,0
2699,8,75,2015,3,3,73.0,62.0,51.0,55.0,54.0,50.0,94.0,67.0,50.0,30.28,30.2,30.13,10.0,10.0,10.0,13.0,4.0,16.0,0.0,2.0,337.0,0,0,1,0,0,0
2701,8,75,2015,3,4,75.0,62.0,50.0,61.0,55.0,48.0,94.0,74.0,44.0,30.17,30.12,30.07,10.0,10.0,10.0,12.0,6.0,14.0,0.0,5.0,1.0,0,0,1,0,0,0
2705,2,75,2015,3,5,84.0,68.0,53.0,63.0,57.0,52.0,94.0,64.0,40.0,30.12,30.04,29.95,10.0,10.0,10.0,12.0,4.0,14.0,0.0,3.0,358.0,0,0,1,0,0,1
2712,8,75,2015,3,6,75.0,66.0,57.0,57.0,48.0,37.0,64.0,50.0,27.0,30.08,30.04,30.0,15.0,12.0,10.0,18.0,8.0,23.0,0.0,5.0,327.0,0,0,1,0,0,1
2715,7,75,2015,3,0,71.0,66.0,60.0,54.0,52.0,50.0,77.0,59.0,46.0,30.06,30.02,29.99,20.0,11.0,10.0,14.0,6.0,17.0,0.0,6.0,328.0,0,0,1,0,0,0
2720,7,75,2015,3,1,69.0,61.0,53.0,54.0,50.0,46.0,88.0,64.0,43.0,30.14,30.09,30.04,10.0,10.0,10.0,17.0,13.0,22.0,0.0,4.0,333.0,0,0,1,0,0,0
2727,6,75,2015,3,2,69.0,58.0,46.0,55.0,52.0,45.0,93.0,71.0,53.0,30.07,30.03,29.99,10.0,10.0,10.0,108.0,13.0,20.0,0.0,0.0,342.0,0,0,1,0,0,0
2731,7,75,2015,3,3,75.0,62.0,48.0,57.0,53.0,45.0,93.0,68.0,47.0,30.08,30.04,29.99,10.0,10.0,10.0,14.0,4.0,17.0,0.0,2.0,4.0,0,0,1,0,0,0
2735,9,75,2015,3,4,64.0,56.0,48.0,54.0,51.0,46.0,93.0,75.0,64.0,30.14,30.11,30.07,10.0,10.0,10.0,17.0,5.0,22.0,0.0,5.0,355.0,0,0,1,0,0,0
2742,3,75,2015,3,5,69.0,61.0,53.0,59.0,55.0,48.0,94.0,78.0,56.0,30.19,30.15,30.1,10.0,10.0,10.0,15.0,7.0,20.0,0.0,4.0,337.0,0,0,1,0,0,1
2745,2,75,2015,3,6,68.0,62.0,57.0,59.0,53.0,48.0,94.0,73.0,52.0,30.18,30.16,30.13,10.0,8.0,2.0,12.0,6.0,14.0,0.0,6.0,244.0,0,0,0,1,0,1
2750,4,75,2015,3,0,66.0,60.0,55.0,54.0,47.0,41.0,94.0,59.0,43.0,30.3,30.28,30.25,10.0,10.0,10.0,23.0,12.0,28.0,0.0,3.0,322.0,0,0,1,0,0,0
